Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2074501,-,Queensland,Australia,-27.35,152.66,0,227,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,1,1,0,30,26.900000000000002,0.62,0.11900000000000001,0.67,143,935,1026,1,17,143,935,0,1026,0.27,54.620000000000005,19.2,0.15,983,2.8000000000000003,70,1.1
2013,1,1,1,30,28.400000000000002,0.65,0.112,0.67,141,954,1089,7,16.5,698,98,0,795,0.269,48.43,6.75,0.15,982,2.8000000000000003,66,1.2000000000000002
2013,1,1,2,30,29.3,0.6900000000000001,0.1072,0.67,137,957,1081,8,16,674,75,0,748,0.268,44.59,9.46,0.15,982,2.8000000000000003,65,1.3
2013,1,1,3,30,29.6,0.74,0.1048,0.67,132,944,1005,8,15.700000000000001,647,114,0,753,0.267,42.89,22.36,0.15,981,2.8000000000000003,66,1.3
2013,1,1,4,30,29.400000000000002,0.78,0.10350000000000001,0.67,123,912,865,8,15.4,534,80,0,599,0.265,42.72,35.660000000000004,0.15,980,2.8000000000000003,68,1.4000000000000001
2013,1,1,5,30,28.900000000000002,0.79,0.1038,0.67,112,852,672,8,15.3,399,66,0,442,0.264,43.62,48.92,0.15,980,2.9000000000000004,68,1.4000000000000001
2013,1,1,6,30,27.900000000000002,0.79,0.1037,0.67,96,752,448,8,15.3,220,34,0,236,0.263,46.26,62.02,0.15,980,2.9000000000000004,67,1.5
2013,1,1,7,30,26.3,0.8,0.10260000000000001,0.67,70,561,217,8,15.8,95,19,3,100,0.263,52.32,74.81,0.15,981,2.9000000000000004,64,1.3
2013,1,1,8,30,24.5,0.8,0.1017,0.67,22,129,28,8,17.2,14,0,3,14,0.263,63.690000000000005,87.05,0.15,981,2.9000000000000004,61,1
2013,1,1,9,30,23.200000000000003,0.8,0.1,0.67,0,0,0,8,17.7,0,0,0,0,0.264,71.25,99.02,0.15,981,2.9000000000000004,57,0.9
2013,1,1,10,30,22.5,0.79,0.09680000000000001,0.67,0,0,0,8,18.2,0,0,0,0,0.264,76.49,109.77,0.15,982,2.8000000000000003,52,0.7000000000000001
2013,1,1,11,30,21.8,0.79,0.0941,0.67,0,0,0,8,18.6,0,0,0,0,0.265,81.81,118.98,0.15,982,2.7,45,0.6000000000000001
2013,1,1,12,30,21.400000000000002,0.79,0.0936,0.67,0,0,0,1,18.8,0,0,0,0,0.265,85.10000000000001,125.84,0.15,981,2.6,37,0.5
2013,1,1,13,30,20.900000000000002,0.79,0.0941,0.67,0,0,0,7,18.900000000000002,0,0,0,0,0.266,88.57000000000001,129.39000000000001,0.15,980,2.5,25,0.4
2013,1,1,14,30,20.6,0.78,0.095,0.67,0,0,0,1,19,0,0,0,0,0.267,90.4,128.92000000000002,0.15,979,2.5,10,0.4
2013,1,1,15,30,20.200000000000003,0.77,0.0969,0.67,0,0,0,0,19,0,0,0,0,0.268,92.88,124.53,0.15,979,2.5,174,0.4
2013,1,1,16,30,19.900000000000002,0.76,0.098,0.67,0,0,0,0,19,0,0,0,0,0.27,94.64,117.04,0.15,979,2.4000000000000004,335,0.4
2013,1,1,17,30,19.5,0.75,0.09570000000000001,0.67,0,0,0,0,18.900000000000002,0,0,0,0,0.271,96.55,107.41,0.15,979,2.4000000000000004,313,0.5
2013,1,1,18,30,19.5,0.76,0.0926,0.67,0,0,0,0,18.8,0,0,0,0,0.273,95.8,96.39,0.15,979,2.3000000000000003,292,0.6000000000000001
2013,1,1,19,30,20.8,0.78,0.0884,0.67,35,292,64,0,18.8,35,292,0,64,0.274,88.48,84.33,0.15,980,2.3000000000000003,280,0.9
2013,1,1,20,30,23.400000000000002,0.81,0.083,0.67,71,661,277,0,18.8,71,661,0,277,0.275,75.53,71.91,0.15,980,2.3000000000000003,276,1
2013,1,1,21,30,26.3,0.86,0.07590000000000001,0.67,89,831,516,0,18.3,89,831,0,516,0.275,61.42,59.03,0.15,980,2.2,262,0.9
2013,1,1,22,30,29,0.9,0.0704,0.67,98,919,738,0,17.1,98,919,0,738,0.275,48.59,45.89,0.15,980,2.2,236,0.8
2013,1,1,23,30,30.200000000000003,0.9400000000000001,0.0675,0.67,105,971,924,0,16,105,971,0,924,0.275,42.47,32.6,0.15,979,2.1,221,0.8
2013,1,2,0,30,33.300000000000004,0.75,0.0712,0.67,114,993,1051,0,15.100000000000001,114,993,0,1051,0.274,33.44,19.330000000000002,0.15,978,2.1,173,1
2013,1,2,1,30,34.800000000000004,0.78,0.07050000000000001,0.67,116,1002,1111,0,14.3,116,1002,0,1111,0.273,29.29,6.890000000000001,0.15,977,2.2,149,1.3
2013,1,2,2,30,35.6,0.79,0.07250000000000001,0.67,117,997,1101,0,13.8,117,997,0,1101,0.271,27.14,9.41,0.15,976,2.3000000000000003,131,1.6
2013,1,2,3,30,35.9,0.72,0.0804,0.67,118,973,1019,0,13.5,118,973,0,1019,0.27,26.11,22.28,0.15,976,2.4000000000000004,116,2
2013,1,2,4,30,35.4,0.71,0.0876,0.67,116,933,875,0,13.3,116,933,0,875,0.269,26.52,35.58,0.15,975,2.5,106,2.4000000000000004
2013,1,2,5,30,34.2,0.7000000000000001,0.0983,0.67,111,861,677,0,13.4,111,861,0,677,0.269,28.490000000000002,48.85,0.15,976,2.7,98,2.7
2013,1,2,6,30,32.1,0.6900000000000001,0.11030000000000001,0.67,99,744,449,0,13.8,99,744,0,449,0.269,32.97,61.95,0.15,976,2.8000000000000003,95,2.8000000000000003
2013,1,2,7,30,29.400000000000002,0.68,0.1188,0.67,75,533,215,0,14.700000000000001,75,533,0,215,0.27,40.77,74.75,0.15,978,2.9000000000000004,97,2.6
2013,1,2,8,30,26.900000000000002,0.67,0.1242,0.67,22,97,28,1,15.9,22,97,0,28,0.271,51.03,87,0.15,979,3,102,2.3000000000000003
2013,1,2,9,30,25.1,0.65,0.1336,0.67,0,0,0,3,17.3,0,0,0,0,0.272,61.800000000000004,98.98,0.15,981,3.2,111,2.2
2013,1,2,10,30,24.1,0.61,0.1582,0.67,0,0,0,8,18.6,0,0,0,0,0.273,71.29,109.75,0.15,981,3.3000000000000003,118,2.2
2013,1,2,11,30,23.5,0.59,0.17320000000000002,0.67,0,0,0,3,19.6,0,0,0,0,0.274,78.58,118.99000000000001,0.15,982,3.3000000000000003,122,2.2
2013,1,2,12,30,23.1,0.6,0.1905,0.67,0,0,0,1,20,0,0,0,0,0.275,82.65,125.88000000000001,0.15,982,3.3000000000000003,125,2.1
2013,1,2,13,30,22.6,0.58,0.1928,0.67,0,0,0,0,20,0,0,0,0,0.277,85.48,129.47,0.15,981,3.3000000000000003,129,1.9000000000000001
2013,1,2,14,30,22.1,0.52,0.1988,0.67,0,0,0,1,20.1,0,0,0,0,0.278,88.21000000000001,129.02,0.15,981,3.3000000000000003,135,1.7000000000000002
2013,1,2,15,30,21.6,0.49,0.22640000000000002,0.67,0,0,0,0,20.1,0,0,0,0,0.28,90.99,124.66,0.15,981,3.3000000000000003,139,1.7000000000000002
2013,1,2,16,30,21.1,0.45,0.2466,0.67,0,0,0,0,19.900000000000002,0,0,0,0,0.281,92.88,117.18,0.15,981,3.3000000000000003,141,1.7000000000000002
2013,1,2,17,30,20.700000000000003,0.41000000000000003,0.24980000000000002,0.67,0,0,0,0,19.6,0,0,0,0,0.281,93.14,107.55,0.15,981,3.3000000000000003,141,1.6
2013,1,2,18,30,20.6,0.42,0.2521,0.67,0,0,0,0,19.200000000000003,0,0,0,0,0.281,91.74,96.53,0.15,982,3.2,141,1.7000000000000002
2013,1,2,19,30,21.200000000000003,0.42,0.23600000000000002,0.67,42,86,51,1,18.900000000000002,42,86,0,51,0.281,86.83,84.46000000000001,0.15,982,3.2,137,2.1
2013,1,2,20,30,22.700000000000003,0.42,0.221,0.67,111,439,247,0,18.7,111,439,0,247,0.28200000000000003,77.98,72.04,0.15,983,3.1,131,2.6
2013,1,2,21,30,24.5,0.45,0.2069,0.67,144,650,478,1,18.400000000000002,144,650,0,478,0.28200000000000003,68.71000000000001,59.160000000000004,0.15,983,3,125,2.8000000000000003
2013,1,2,22,30,26.400000000000002,0.47000000000000003,0.1893,0.67,159,775,697,0,18,159,775,0,697,0.281,60.02,46.02,0.15,983,3,120,2.8000000000000003
2013,1,2,23,30,27.400000000000002,0.49,0.1685,0.67,163,854,882,1,17.400000000000002,163,854,0,882,0.281,54.57,32.730000000000004,0.15,983,3,117,2.8000000000000003
2013,1,3,0,30,29.6,0.5700000000000001,0.1273,0.67,147,923,1017,0,16.8,147,923,0,1017,0.279,46.19,19.46,0.15,982,3,113,2.8000000000000003
2013,1,3,1,30,30.6,0.5700000000000001,0.1246,0.67,149,939,1080,0,16.2,149,939,0,1080,0.278,41.99,7.03,0.15,981,3,111,2.8000000000000003
2013,1,3,2,30,31,0.56,0.12560000000000002,0.67,149,936,1073,0,15.700000000000001,149,936,0,1073,0.278,39.72,9.370000000000001,0.15,981,3,110,2.8000000000000003
2013,1,3,3,30,31,0.56,0.12480000000000001,0.67,145,918,995,0,15.5,145,918,0,995,0.277,39.13,22.21,0.15,980,3.1,109,2.9000000000000004
2013,1,3,4,30,30.5,0.53,0.13770000000000002,0.67,144,871,853,0,15.5,144,871,0,853,0.277,40.43,35.51,0.15,980,3.1,106,3
2013,1,3,5,30,29.400000000000002,0.51,0.15230000000000002,0.67,138,791,659,0,15.8,138,791,0,659,0.277,43.74,48.77,0.15,980,3.2,103,3.1
2013,1,3,6,30,27.8,0.47000000000000003,0.1819,0.67,128,644,432,0,16.2,128,644,0,432,0.277,49.160000000000004,61.88,0.15,980,3.2,100,3.2
2013,1,3,7,30,25.8,0.47000000000000003,0.1859,0.67,92,425,205,0,16.6,92,425,0,205,0.278,56.92,74.69,0.15,981,3.2,96,3
2013,1,3,8,30,23.8,0.48,0.18480000000000002,0.67,23,44,25,0,17,23,44,0,25,0.279,65.74,86.95,0.15,982,3.2,95,2.7
2013,1,3,9,30,22.6,0.48,0.18510000000000001,0.67,0,0,0,0,17.1,0,0,0,0,0.279,71.17,98.95,0.15,983,3.2,98,2.5
2013,1,3,10,30,21.8,0.49,0.1841,0.67,0,0,0,0,16.900000000000002,0,0,0,0,0.279,73.92,109.74000000000001,0.15,983,3.2,103,2.4000000000000004
2013,1,3,11,30,21.400000000000002,0.5,0.1821,0.67,0,0,0,0,16.7,0,0,0,0,0.279,74.64,119,0.15,984,3.2,108,2.2
2013,1,3,12,30,21,0.52,0.1753,0.67,0,0,0,0,16.5,0,0,0,0,0.279,75.26,125.93,0.15,983,3.1,112,2
2013,1,3,13,30,20.700000000000003,0.54,0.16570000000000001,0.67,0,0,0,1,16.3,0,0,0,0,0.278,75.78,129.55,0.15,983,3.1,114,1.8
2013,1,3,14,30,20.400000000000002,0.56,0.1555,0.67,0,0,0,1,16.1,0,0,0,0,0.278,76.56,129.14000000000001,0.15,982,3,117,1.6
2013,1,3,15,30,20,0.56,0.1484,0.67,0,0,0,3,16.1,0,0,0,0,0.279,78.37,124.79,0.15,982,2.9000000000000004,119,1.4000000000000001
2013,1,3,16,30,19.700000000000003,0.5700000000000001,0.1443,0.67,0,0,0,3,16.2,0,0,1,0,0.279,80.14,117.32000000000001,0.15,982,2.9000000000000004,122,1.2000000000000002
2013,1,3,17,30,19.3,0.5700000000000001,0.1379,0.67,0,0,0,3,16.2,0,0,0,0,0.279,82.41,107.7,0.15,982,2.8000000000000003,125,1
2013,1,3,18,30,19.3,0.5700000000000001,0.1292,0.67,0,0,0,0,16.3,0,0,0,0,0.279,82.71000000000001,96.67,0.15,983,2.7,128,1.1
2013,1,3,19,30,20.3,0.5700000000000001,0.1197,0.67,37,209,57,1,16.3,37,209,0,57,0.279,77.72,84.60000000000001,0.15,984,2.6,125,1.8
2013,1,3,20,30,22.1,0.56,0.11120000000000001,0.67,81,598,264,1,16,81,598,0,264,0.28,68.48,72.18,0.15,984,2.5,119,2.3000000000000003
2013,1,3,21,30,24,0.5700000000000001,0.1,0.67,101,789,504,0,15.600000000000001,101,789,0,504,0.28,59.34,59.29,0.15,984,2.3000000000000003,115,2.4000000000000004
2013,1,3,22,30,25.900000000000002,0.6,0.0874,0.67,109,895,729,1,15,109,895,0,729,0.28,51.14,46.15,0.15,984,2.2,112,2.5
2013,1,3,23,30,26.8,0.61,0.08,0.67,115,952,915,1,14.4,115,952,0,915,0.28,46.49,32.86,0.15,984,2.2,111,2.5
2013,1,4,0,30,28.8,0.61,0.0829,0.67,122,977,1043,1,13.700000000000001,122,977,0,1043,0.278,39.57,19.59,0.15,983,2.2,108,2.7
2013,1,4,1,30,29.6,0.61,0.0806,0.67,124,991,1107,1,13.100000000000001,124,991,0,1107,0.277,36.32,7.18,0.15,982,2.2,106,2.8000000000000003
2013,1,4,2,30,30,0.6,0.0804,0.67,123,988,1098,1,12.700000000000001,123,988,0,1098,0.276,34.67,9.33,0.15,982,2.3000000000000003,103,2.9000000000000004
2013,1,4,3,30,30,0.6,0.0873,0.67,124,967,1020,1,12.700000000000001,124,967,0,1020,0.276,34.49,22.14,0.15,981,2.3000000000000003,99,3
2013,1,4,4,30,29.400000000000002,0.58,0.0877,0.67,118,933,877,1,12.9,118,933,0,877,0.277,36.17,35.43,0.15,981,2.4000000000000004,97,3
2013,1,4,5,30,28.3,0.56,0.08700000000000001,0.67,107,877,686,0,13.200000000000001,107,877,0,686,0.277,39.51,48.7,0.15,981,2.4000000000000004,94,3.1
2013,1,4,6,30,26.8,0.55,0.0864,0.67,91,777,458,0,13.700000000000001,91,777,0,458,0.278,44.57,61.81,0.15,982,2.5,92,3
2013,1,4,7,30,24.900000000000002,0.53,0.0858,0.67,67,589,223,1,14.3,67,589,0,223,0.279,51.7,74.64,0.15,982,2.5,89,2.6
2013,1,4,8,30,23,0.53,0.0834,0.67,22,149,30,0,14.9,22,149,0,30,0.28,60.370000000000005,86.91,0.15,983,2.5,87,2.1
2013,1,4,9,30,21.8,0.53,0.08030000000000001,0.67,0,0,0,0,15.600000000000001,0,0,0,0,0.28,67.65,98.92,0.15,983,2.5,87,1.6
2013,1,4,10,30,21,0.54,0.0784,0.67,0,0,0,0,16,0,0,0,0,0.28,73.15,109.73,0.15,984,2.5,89,1.3
2013,1,4,11,30,20.5,0.55,0.07780000000000001,0.67,0,0,0,0,16.400000000000002,0,0,0,0,0.28,77.26,119.02,0.15,984,2.4000000000000004,94,1
2013,1,4,12,30,20,0.55,0.0794,0.67,0,0,0,0,16.6,0,0,0,0,0.279,80.69,125.99000000000001,0.15,983,2.4000000000000004,99,0.9
2013,1,4,13,30,19.8,0.56,0.08270000000000001,0.67,0,0,0,0,16.6,0,0,0,0,0.279,82.02,129.64000000000001,0.15,983,2.4000000000000004,103,0.8
2013,1,4,14,30,19.5,0.5700000000000001,0.0852,0.67,0,0,0,0,16.6,0,0,0,0,0.279,83.37,129.26,0.15,982,2.4000000000000004,106,0.8
2013,1,4,15,30,19.3,0.58,0.0887,0.67,0,0,0,1,16.6,0,0,0,0,0.278,84.31,124.93,0.15,982,2.4000000000000004,109,0.8
2013,1,4,16,30,19.1,0.6,0.092,0.67,0,0,0,1,16.6,0,0,0,0,0.279,85.41,117.47,0.15,982,2.5,110,0.8
2013,1,4,17,30,19,0.58,0.09140000000000001,0.67,0,0,0,0,16.6,0,0,0,0,0.279,86.17,107.85000000000001,0.15,983,2.5,111,0.8
2013,1,4,18,30,19.200000000000003,0.6,0.0954,0.67,0,0,0,0,16.7,0,0,0,0,0.279,85.42,96.82000000000001,0.15,983,2.5,111,0.9
2013,1,4,19,30,20.6,0.61,0.0976,0.67,34,242,56,1,16.8,34,242,0,56,0.279,78.99,84.74,0.15,984,2.5,107,1.5
2013,1,4,20,30,22.6,0.59,0.095,0.67,75,620,264,1,16.6,75,620,0,264,0.279,69.01,72.31,0.15,984,2.6,101,2.1
2013,1,4,21,30,24.5,0.6,0.08990000000000001,0.67,96,794,499,1,16.2,96,794,0,499,0.279,59.75,59.43,0.15,985,2.6,99,2.3000000000000003
2013,1,4,22,30,26.200000000000003,0.62,0.08370000000000001,0.67,107,889,721,1,15.9,107,889,0,721,0.279,53.1,46.28,0.15,985,2.6,100,2.3000000000000003
2013,1,4,23,30,27,0.62,0.07690000000000001,0.67,112,943,904,3,15.8,557,83,0,627,0.279,50.25,32.99,0.15,984,2.7,100,2.3000000000000003
2013,1,5,0,30,29,0.5,0.1135,0.67,140,938,1023,1,15.700000000000001,140,938,0,1023,0.279,44.51,19.72,0.14,984,2.7,100,2.4000000000000004
2013,1,5,1,30,30,0.51,0.11080000000000001,0.67,141,952,1085,1,15.600000000000001,141,952,0,1085,0.278,41.83,7.33,0.14,983,2.8000000000000003,100,2.5
2013,1,5,2,30,30.400000000000002,0.52,0.10640000000000001,0.67,138,954,1080,3,15.600000000000001,641,50,0,690,0.278,40.93,9.3,0.14,983,2.8000000000000003,99,2.6
2013,1,5,3,30,30.400000000000002,0.52,0.1143,0.67,139,932,1003,3,15.700000000000001,499,25,0,522,0.278,41.06,22.07,0.14,983,2.8000000000000003,97,2.7
2013,1,5,4,30,30,0.52,0.11030000000000001,0.67,129,900,863,1,15.8,129,900,0,863,0.278,42.34,35.36,0.14,982,2.9000000000000004,96,2.7
2013,1,5,5,30,29,0.52,0.1056,0.67,115,845,674,1,16,115,845,0,674,0.278,45.410000000000004,48.64,0.14,982,2.9000000000000004,93,2.7
2013,1,5,6,30,27.6,0.54,0.1018,0.67,97,751,453,1,16.3,97,751,0,453,0.278,50.03,61.75,0.14,983,2.8000000000000003,90,2.7
2013,1,5,7,30,25.8,0.56,0.09570000000000001,0.67,70,568,221,1,16.6,70,568,0,221,0.279,56.75,74.59,0.14,984,2.8000000000000003,85,2.4000000000000004
2013,1,5,8,30,23.900000000000002,0.58,0.0874,0.67,23,146,31,1,17,23,146,0,31,0.279,65.25,86.87,0.14,984,2.7,80,2
2013,1,5,9,30,22.6,0.61,0.0789,0.67,0,0,0,0,17.5,0,0,0,0,0.28,72.82000000000001,98.9,0.14,985,2.7,78,1.6
2013,1,5,10,30,21.8,0.64,0.0729,0.67,0,0,0,0,17.900000000000002,0,0,0,0,0.28,78.31,109.73,0.14,985,2.6,80,1.4000000000000001
2013,1,5,11,30,21.200000000000003,0.66,0.0703,0.67,0,0,0,1,18.2,0,0,0,0,0.281,83.03,119.05,0.14,985,2.6,84,1.1
2013,1,5,12,30,20.700000000000003,0.68,0.0694,0.67,0,0,0,1,18.5,0,0,0,0,0.281,87.14,126.05,0.14,985,2.6,90,0.9
2013,1,5,13,30,20.400000000000002,0.6900000000000001,0.06960000000000001,0.67,0,0,0,0,18.7,0,0,0,0,0.28200000000000003,89.81,129.74,0.14,984,2.6,99,0.8
2013,1,5,14,30,20.200000000000003,0.7000000000000001,0.0718,0.67,0,0,0,0,18.8,0,0,0,0,0.28300000000000003,91.75,129.39000000000001,0.14,984,2.5,106,0.8
2013,1,5,15,30,20.1,0.73,0.077,0.67,0,0,0,0,18.900000000000002,0,0,0,0,0.28300000000000003,92.95,125.08,0.14,984,2.5,109,0.8
2013,1,5,16,30,19.900000000000002,0.74,0.07740000000000001,0.67,0,0,0,3,19,0,0,0,0,0.28300000000000003,94.42,117.62,0.14,984,2.4000000000000004,110,0.8
2013,1,5,17,30,19.8,0.73,0.0737,0.67,0,0,0,1,19,0,0,0,0,0.28400000000000003,95,108,0.14,984,2.4000000000000004,110,0.8
2013,1,5,18,30,20,0.73,0.0736,0.67,0,0,0,0,19,0,0,0,0,0.28400000000000003,93.71000000000001,96.97,0.14,985,2.4000000000000004,112,1
2013,1,5,19,30,20.900000000000002,0.71,0.0695,0.67,31,296,57,1,19,31,296,0,57,0.28300000000000003,88.95,84.88,0.14,985,2.4000000000000004,111,1.6
2013,1,5,20,30,22.5,0.71,0.0613,0.67,64,679,268,1,19.1,64,679,0,268,0.28200000000000003,80.93,72.45,0.14,986,2.5,107,2.2
2013,1,5,21,30,24.3,0.71,0.063,0.67,83,829,503,1,18.3,83,829,0,503,0.281,69.26,59.56,0.14,986,2.6,104,2.5
2013,1,5,22,30,26.1,0.7000000000000001,0.06860000000000001,0.67,98,903,721,1,17.6,98,903,0,721,0.28,59.35,46.410000000000004,0.14,986,2.7,104,2.6
2013,1,5,23,30,26.900000000000002,0.64,0.0733,0.67,110,946,902,1,17.3,110,946,0,902,0.279,55.72,33.12,0.14,986,2.7,104,2.7
2013,1,6,0,30,29,0.8300000000000001,0.0653,0.67,109,981,1031,1,17.1,109,981,0,1031,0.279,48.660000000000004,19.86,0.14,985,2.8000000000000003,104,3
2013,1,6,1,30,29.8,0.79,0.07,0.67,115,990,1097,1,16.8,115,990,0,1097,0.278,45.69,7.48,0.14,984,2.7,103,3.1
2013,1,6,2,30,30.1,0.73,0.0761,0.67,119,984,1090,3,16.6,342,28,0,369,0.278,44.19,9.28,0.14,984,2.7,103,3.3000000000000003
2013,1,6,3,30,29.900000000000002,0.6900000000000001,0.0984,0.67,128,950,1009,1,16.400000000000002,128,950,0,1009,0.278,44.230000000000004,22.01,0.14,984,2.7,102,3.4000000000000004
2013,1,6,4,30,29.200000000000003,0.65,0.10540000000000001,0.67,126,911,869,3,16.400000000000002,358,24,0,378,0.278,45.97,35.300000000000004,0.14,984,2.7,102,3.4000000000000004
2013,1,6,5,30,28.1,0.6,0.10300000000000001,0.67,114,854,679,1,16.400000000000002,114,854,0,679,0.279,48.89,48.57,0.14,984,2.7,101,3.3000000000000003
2013,1,6,6,30,26.700000000000003,0.58,0.1029,0.67,98,753,455,1,16.5,98,753,0,455,0.279,53.45,61.7,0.14,985,2.7,100,3.2
2013,1,6,7,30,25,0.56,0.0976,0.67,71,570,223,1,16.8,71,570,0,223,0.279,60.25,74.54,0.14,985,2.6,97,2.8000000000000003
2013,1,6,8,30,23.5,0.53,0.0913,0.67,23,139,31,1,17.1,23,139,0,31,0.279,67.49,86.84,0.14,986,2.6,95,2.3000000000000003
2013,1,6,9,30,22.6,0.54,0.0917,0.67,0,0,0,0,17.400000000000002,0,0,0,0,0.278,72.61,98.88,0.14,986,2.5,95,2
2013,1,6,10,30,22,0.53,0.0896,0.67,0,0,0,0,17.6,0,0,0,0,0.277,76.11,109.74000000000001,0.14,987,2.4000000000000004,97,1.7000000000000002
2013,1,6,11,30,21.5,0.52,0.0872,0.67,0,0,0,3,17.7,0,0,0,0,0.275,79.06,119.09,0.14,987,2.3000000000000003,102,1.5
2013,1,6,12,30,21.1,0.53,0.0819,0.67,0,0,0,1,17.8,0,0,0,0,0.274,81.44,126.12,0.14,986,2.3000000000000003,106,1.3
2013,1,6,13,30,20.8,0.53,0.08020000000000001,0.67,0,0,0,3,17.900000000000002,0,0,0,0,0.274,83.36,129.85,0.14,986,2.3000000000000003,109,1.2000000000000002
2013,1,6,14,30,20.6,0.52,0.0824,0.67,0,0,0,0,18,0,0,0,0,0.273,84.86,129.53,0.14,986,2.3000000000000003,110,1.1
2013,1,6,15,30,20.400000000000002,0.51,0.0833,0.67,0,0,0,3,18,0,0,0,0,0.273,86.08,125.23,0.14,986,2.3000000000000003,112,1.1
2013,1,6,16,30,20.3,0.49,0.08460000000000001,0.67,0,0,0,3,18,0,0,0,0,0.273,86.63,117.78,0.14,986,2.3000000000000003,114,1
2013,1,6,17,30,20.1,0.48,0.0845,0.67,0,0,0,0,18,0,0,0,0,0.273,87.52,108.16,0.14,986,2.2,116,1
2013,1,6,18,30,20.3,0.48,0.0835,0.67,0,0,0,3,17.900000000000002,0,0,0,0,0.273,86.03,97.12,0.14,986,2.2,119,1.1
2013,1,6,19,30,21.400000000000002,0.51,0.0762,0.67,32,268,55,1,17.900000000000002,32,268,0,55,0.273,80.22,85.02,0.14,987,2.1,119,1.7000000000000002
2013,1,6,20,30,23.200000000000003,0.55,0.0694,0.67,67,668,267,1,17.6,67,668,0,267,0.273,70.92,72.59,0.14,987,2.1,116,2.4000000000000004
2013,1,6,21,30,25,0.5700000000000001,0.0708,0.67,87,825,504,3,16.5,194,25,0,206,0.274,59.35,59.7,0.14,987,2.2,112,2.8000000000000003
2013,1,6,22,30,26.6,0.61,0.06720000000000001,0.67,98,915,728,1,15.700000000000001,98,915,0,728,0.274,51.1,46.54,0.14,987,2.2,110,3
2013,1,6,23,30,27.3,0.61,0.063,0.67,105,967,913,3,15.3,387,24,0,407,0.274,47.85,33.25,0.14,987,2.2,109,3.1
2013,1,7,0,30,29,0.64,0.0791,0.67,119,978,1038,1,15,119,978,0,1038,0.274,42.660000000000004,19.990000000000002,0.14,986,2.3000000000000003,106,3.3000000000000003
2013,1,7,1,30,29.700000000000003,0.66,0.0877,0.67,127,983,1102,3,14.8,800,0,0,939,0.274,40.410000000000004,7.640000000000001,0.14,985,2.3000000000000003,105,3.4000000000000004
2013,1,7,2,30,29.8,0.68,0.0931,0.67,129,976,1093,1,14.8,129,976,0,1093,0.274,40.15,9.26,0.14,985,2.4000000000000004,103,3.5
2013,1,7,3,30,29.6,0.68,0.0854,0.67,122,968,1019,1,14.9,122,968,0,1019,0.274,40.74,21.95,0.14,984,2.4000000000000004,101,3.5
2013,1,7,4,30,28.900000000000002,0.7000000000000001,0.0892,0.67,117,933,879,3,15,552,108,0,640,0.274,42.69,35.230000000000004,0.14,984,2.4000000000000004,99,3.4000000000000004
2013,1,7,5,30,28,0.6900000000000001,0.0857,0.67,105,884,691,3,15,190,27,0,207,0.275,45.21,48.52,0.14,984,2.3000000000000003,98,3.2
2013,1,7,6,30,26.8,0.71,0.0824,0.67,89,793,465,3,15.100000000000001,283,127,0,343,0.277,48.71,61.65,0.14,984,2.3000000000000003,96,2.9000000000000004
2013,1,7,7,30,25.3,0.72,0.07830000000000001,0.67,65,616,229,3,15.200000000000001,132,87,3,155,0.278,53.7,74.5,0.14,985,2.3000000000000003,95,2.4000000000000004
2013,1,7,8,30,23.8,0.72,0.0729,0.67,22,188,33,3,15.600000000000001,19,0,3,19,0.279,60.13,86.81,0.14,985,2.3000000000000003,93,1.7000000000000002
2013,1,7,9,30,22.700000000000003,0.75,0.0689,0.67,0,0,0,3,16.3,0,0,0,0,0.279,67.23,98.87,0.14,986,2.2,93,1.2000000000000002
2013,1,7,10,30,21.8,0.75,0.0648,0.67,0,0,0,3,16.900000000000002,0,0,0,0,0.279,73.66,109.75,0.14,986,2.2,96,0.9
2013,1,7,11,30,21.1,0.72,0.06520000000000001,0.67,0,0,0,0,17.3,0,0,0,0,0.279,79.04,119.13,0.14,986,2.2,101,0.8
